event_id,method,slot,timestamp,allocated_curtailment_kW,dispatch_target_kW,gpu_load_kW,active_gpus
1,SA,19,2025-03-18 16:00:00,22.60699846855842,18.085598774846737,17.013445329100605,53.0
1,SA,20,2025-03-18 16:15:00,23.52444402654597,18.81955522123678,17.013445329100605,53.0
1,SA,21,2025-03-18 16:30:00,21.75488569796156,17.40390855836925,17.013445329100605,53.0
1,SA,22,2025-03-18 16:45:00,20.909441895284893,16.727553516227914,17.013445329100605,53.0
1,SA,23,2025-03-18 17:00:00,17.067681897823444,13.654145518258757,12.710933468627935,40.0
2,CPLEX-QUBO,0,2025-03-29 10:15:00,16.14368189662507,12.914945517300056,12.882155597009334,49.0
2,CPLEX-QUBO,1,2025-03-29 10:30:00,17.13860657346229,13.710885258769832,12.882155597009334,49.0
2,CPLEX-QUBO,2,2025-03-29 10:45:00,17.789587008221908,14.231669606577526,12.882155597009334,49.0
2,CPLEX-QUBO,3,2025-03-29 11:00:00,17.56515137160091,14.052121097280727,12.882155597009334,49.0
2,CPLEX-QUBO,4,2025-03-29 11:15:00,17.684054323551898,14.14724345884152,12.882155597009334,49.0
2,CPLEX-QUBO,5,2025-03-29 11:30:00,18.48394593635413,14.787156749083303,16.771422555682527,65.0
2,CPLEX-QUBO,6,2025-03-29 11:45:00,19.330186090565658,15.464148872452526,16.771422555682527,65.0
2,CPLEX-QUBO,7,2025-03-29 12:00:00,20.034876658044983,16.02790132643599,18.716056035019122,73.0
2,CPLEX-QUBO,8,2025-03-29 12:15:00,20.170355492994386,16.136284394395506,14.954760823052162,60.0
2,CPLEX-QUBO,9,2025-03-29 12:30:00,20.92913426322996,16.743307410583967,18.114790226974133,73.0
2,CPLEX-QUBO,10,2025-03-29 12:45:00,21.45883251147025,17.1670660091762,18.114790226974133,73.0
2,CPLEX-QUBO,11,2025-03-29 13:00:00,20.73697362143738,16.589578897149902,18.114790226974133,73.0
2,CPLEX-QUBO,12,2025-03-29 13:15:00,21.401953712836164,17.121562970268933,13.982444083383864,56.0
2,CPLEX-QUBO,13,2025-03-29 13:30:00,21.38419516405902,17.107356131247215,18.901060899032966,73.0
2,CPLEX-QUBO,14,2025-03-29 13:45:00,21.243098603113125,16.9944788824905,18.17182334428174,70.0
2,CPLEX-QUBO,15,2025-03-29 14:00:00,20.44951814432829,16.359614515462635,18.17182334428174,70.0
2,CPLEX-QUBO,16,2025-03-29 14:15:00,20.37213379253595,16.29770703402876,18.17182334428174,70.0
2,CPLEX-QUBO,17,2025-03-29 14:30:00,20.288590397658226,16.23087231812658,18.17182334428174,70.0
2,CPLEX-QUBO,18,2025-03-29 14:45:00,20.39439639378849,16.315517115030794,18.17182334428174,70.0
2,CPLEX-QUBO,19,2025-03-29 15:00:00,20.49398821832692,16.395190574661537,18.17182334428174,70.0
