timestamp,wind_curtailment_MW,solar_curtailment_MW,curtailment_MW,n_reason_records,load_MW,solar_MW,wind_MW,net_load_MW,renewables_MW,curtailment_energy_MWh
2025-05-15 12:30:00,54.729998136666666,2863.749142152207,2918.479140288873,1.0,23319.400954861103,17667.6916677035,1116.5257330894935,4535.18355406811,20202.157626903634,729.6197850722183
2025-05-15 12:45:00,59.35333344,3236.37590795438,3295.72924139438,1.0,23214.417977430534,17290.378540775502,1123.3970709378034,4800.642365717237,19829.88183851037,823.932310348595
2025-05-15 13:00:00,78.41333401333334,3344.27811238323,3422.6914463965636,1.6666666666666667,23226.136119791667,17153.684022507434,1115.6791588780068,4956.7729384062195,19686.827679358867,855.6728615991409
2025-05-15 13:15:00,55.44999993,3336.3342988018535,3391.784298731853,1.0,22953.036006944432,17059.914547371034,1099.7315242965133,4793.389935276893,19572.696306240832,847.9460746829633
2025-05-15 13:30:00,56.23666624333333,3406.8492381857013,3463.085904429035,1.6666666666666667,22661.8246267361,16967.533543475132,1108.6474914750233,4585.6435917859735,19508.727473996598,865.7714761072588
2025-05-15 13:45:00,57.19999976333333,3415.95830183077,3473.1583015941032,1.6666666666666667,22658.059027777766,16939.217869068267,1110.1082515488833,4608.732907160606,19508.15404789487,868.2895753985259
2025-05-15 14:00:00,43.01666613,3408.1081525214468,3451.1248186514463,2.0,22676.122838541665,16938.207497395866,1112.67559785066,4625.239743295177,19508.350202172467,862.7812046628616
2025-05-15 14:15:00,37.7099996,3391.2075909879713,3428.917590587971,2.0,22492.878272569465,16897.8514233941,1159.3010397677933,4435.7258094075505,19518.842031862034,857.2293976469929
2025-05-15 14:30:00,47.94666707333334,3351.3608007729163,3399.3074678462494,1.0,22977.574053819433,16965.119388617633,1205.31448582967,4807.140179372153,19630.7919897189,849.8268669615624
2025-05-15 14:45:00,29.19333353,2977.1299619247234,3006.3232954547234,1.0,23125.065633680566,17189.0419512261,1284.4227375700966,4651.600944884326,19928.041108265767,751.5808238636808
2025-05-15 15:00:00,39.51666652666666,2815.745212460093,2855.2618789867597,1.0,23531.700954861135,17115.919919704866,1364.54672405574,5051.234311100507,19929.021144520968,713.8154697466899
2025-05-15 15:15:00,51.95000034666666,2827.2281030933736,2879.1781034400406,2.0,23673.401432291666,17112.351215277766,1465.6543377435135,5095.395879270373,20026.896215302233,719.7945258600101
2025-05-15 15:30:00,40.87666702666667,2420.8367400097372,2461.713407036404,2.0,23968.510581597202,17381.828238570633,1612.6134947726266,4974.068848253996,20445.4321132944,615.428351759101
2025-05-15 15:45:00,76.94999794,2432.151203557862,2509.101201497862,2.0,24117.97616319443,17132.351559823535,1791.10911047853,5194.515492892417,20381.1640658135,627.2753003744655
2025-05-15 16:00:00,80.19133401666666,3228.136531399014,3308.3278654156807,2.0,24039.408628472233,16214.184770833332,2027.5746382499035,5797.649219388986,19700.4683607087,827.0819663539202
2025-05-15 16:15:00,93.18000042666667,3066.401602247212,3159.581602673878,2.0,24185.541614583333,16095.458882920999,2310.4067901837366,5779.675941478589,19866.6249415021,789.8954006684695
2025-05-15 16:30:00,120.12970964435702,2504.2108488522986,2624.3405584966554,2.0,24547.885616319432,16372.611567599832,2645.6390712257703,5529.6349774938535,20480.120602291634,656.0851396241638
2025-05-15 16:45:00,176.46999772333334,2274.9943315804167,2451.46432930375,2.0,24686.884635416664,16089.962102756066,3090.3246471715865,5506.597885489003,20641.335727896232,612.8660823259376
2025-05-15 17:00:00,276.2810007,2481.522938536235,2757.8039392362352,2.0,24944.9980208333,15366.840462492766,3346.374771855107,6231.78278648546,20169.737378735066,689.4509848090588
2025-05-15 17:15:00,203.79333221333331,1766.9311908823117,1970.724523095645,2.0,25344.241128472233,15441.394993730699,3563.01682562934,6339.829309112173,20458.116668926,492.6811307739112
2025-05-15 17:30:00,27.1708584261773,554.2484526616953,581.4193110878726,1.6666666666666667,25954.18504340277,15671.4772989306,3836.9065309516063,6445.801213520569,20964.205014318966,145.35482777196816
2025-05-15 17:45:00,14.451711817615598,291.89535582085597,306.34706763847163,1.0,26439.53961805557,14182.816370496968,3950.9495627170168,8305.77368484158,19600.064797412066,76.58676690961791
2025-05-15 18:00:00,9.033690957208034,125.51912031463134,134.55281127183937,1.3333333333333333,26518.769166666698,12803.513312934034,4094.341859076607,9620.913994656044,18367.456807824634,33.638202817959844
2025-05-15 18:15:00,11.12976342549048,84.9476365200467,96.07739994553718,1.0,26364.67526041667,10253.103205430767,4146.868201717423,11964.703853268467,15883.5951950521,24.019349986384295
2025-05-15 18:30:00,12.492797123193,53.87666575,66.369462873193,1.3333333333333333,26533.935911458335,7371.99889634874,4150.2900240583995,15011.646991051166,13012.0046481308,16.59236571829825
2025-05-15 18:45:00,9.430085612900097,37.89000002666666,47.32008563956676,2.0,27004.937864583335,4915.932289157444,4025.7499869656,18063.255588460266,10424.759610168163,11.83002140989169
2025-05-15 19:00:00,10.693586158899867,46.26000024333333,56.95358640223319,2.0,27165.289756944432,2791.70977058919,3907.67785103353,20465.9021353217,8165.215649701934,14.238396600558298
2025-05-15 19:15:00,8.111441653026393,12.746666920000001,20.858108573026396,2.0,27306.389062500002,1267.3887009209527,3795.34361046782,22243.656751111233,6539.101930342974,5.214527143256599
2025-05-15 19:30:00,6.178449025401393,0.0,6.178449025401393,1.0,27558.848975694465,496.0538600836857,3730.20509634395,23332.590019266834,5697.44528781039,1.5446122563503482
2025-05-15 19:45:00,6.395020660261203,0.0,6.395020660261203,1.0,27821.127387152766,198.646796155203,3787.5143264727335,23834.96626452483,5460.067427266554,1.598755165065301
2025-05-15 20:00:00,0.0,0.0,0.0,0.0,28011.288012152767,72.37932678782751,3996.2267176106766,23942.6819677543,5570.809273907366,0.0
2025-05-15 20:15:00,0.0,0.0,0.0,0.0,28088.073567708332,37.587997712029335,4051.4738863570637,23999.011683639266,5593.225614976741,0.0
2025-05-15 20:30:00,8.415672178791725,0.0,8.415672178791725,1.0,28044.920182291666,26.913926898368867,3959.9999391909,24058.0063162024,5492.129549773793,2.1039180446979313
2025-05-15 20:45:00,7.055300905090544,0.0,7.055300905090544,1.0,27909.55739583333,26.609432911082802,3959.2151107312,23923.732852191035,5493.356941115792,1.763825226272636
2025-05-15 21:00:00,1.1063678312358067,0.0,1.1063678312358067,0.3333333333333333,27852.045460069436,27.643526423939466,4016.9268676486536,23807.475065996867,5532.714805020606,0.2765919578089517
2025-05-15 21:15:00,0.0,0.0,0.0,0.0,27609.7118142361,27.630446603093034,3861.9344653795033,23720.14690225353,5369.925707974,0.0
2025-05-15 21:30:00,0.0,0.0,0.0,0.0,27312.878802083364,28.888904068739034,3794.0652630276163,23489.924634987005,5309.072144290047,0.0
2025-05-15 21:45:00,0.0,0.0,0.0,0.0,27011.4118315972,30.94003267045453,3791.7851719382966,23188.686626988467,5312.1489618223395,0.0
2025-05-15 22:00:00,0.0,0.0,0.0,0.0,26677.305729166666,30.129610447430867,3731.2705123064966,22915.905606412733,5272.59289879146,0.0
2025-05-15 22:15:00,0.0,0.0,0.0,0.0,26339.72936631947,30.4522974756029,3745.82718657769,22563.44988226617,5281.51149473003,0.0
2025-05-15 22:30:00,0.0,0.0,0.0,0.0,25866.112118055567,31.276622853076834,3718.3997081705734,22116.435787031933,5250.939191804434,0.0
2025-05-15 22:45:00,0.0,0.0,0.0,0.0,25398.362013888865,31.248711153338633,3726.85866105352,21640.25464168203,5262.567358263083,0.0
2025-05-15 23:00:00,0.0,0.0,0.0,0.0,24975.3797829861,32.013721796355505,3838.70439640091,21104.661664788833,5358.835044010267,0.0
2025-05-15 23:15:00,0.0,0.0,0.0,0.0,24657.703012152768,32.136352281735064,3974.610608940973,20650.956050930068,5493.450632274683,0.0
2025-05-15 23:30:00,0.0,0.0,0.0,0.0,24191.402230902797,31.09857511838277,3973.3669924587666,20186.9366633256,5491.070287688996,0.0
2025-05-15 23:45:00,0.0,0.0,0.0,0.0,23921.936953124998,29.793003659037236,4014.2369076683403,19877.907041797633,5532.72318004214,0.0
2025-05-16 00:00:00,0.0,0.0,0.0,0.0,24178.034713541667,31.637253921891766,4070.113035636783,20076.28442398297,5591.65597734322,0.0
2025-05-16 00:15:00,0.0,0.0,0.0,0.0,24052.048055555537,31.899988594806768,4091.1924503852,19928.955616575568,5613.53402126331,0.0
2025-05-16 00:30:00,0.0,0.0,0.0,0.0,23823.230451388867,31.493566386992132,4189.397906406733,19602.33897859517,5707.0395966515425,0.0
2025-05-16 00:45:00,0.0,0.0,0.0,0.0,23554.44515625,31.596576583856564,4336.8796134138665,19185.968966252298,5854.18659110745,0.0
2025-05-16 01:00:00,0.0,0.0,0.0,0.0,23281.861467013903,29.879901811729336,4320.6217027271405,18931.359862475034,5840.924179522256,0.0
2025-05-16 01:15:00,0.0,0.0,0.0,0.0,22999.7972829861,29.325132823974368,4268.943147962783,18701.529002199368,5790.037893573263,0.0
2025-05-16 01:30:00,0.0,0.0,0.0,0.0,22736.876484375,29.629656620248735,4241.26809503852,18465.978732716234,5759.238030063607,0.0
2025-05-16 01:45:00,0.0,0.0,0.0,0.0,22548.28870659723,29.587396351543003,4280.979998372397,18237.721311873265,5801.04056019304,0.0
2025-05-16 02:00:00,0.0,0.0,0.0,0.0,22258.432647569436,30.356736944927963,4481.52182421875,17746.554086405766,6003.382959818224,0.0
2025-05-16 02:15:00,0.0,0.0,0.0,0.0,22029.832265625,30.085479774435267,4563.266260633681,17436.4805252169,6086.473968715344,0.0
2025-05-16 02:30:00,0.0,0.0,0.0,0.0,21953.0312673611,30.4301317017336,4601.981876193577,17320.619259465802,6121.6329273282,0.0
2025-05-16 02:45:00,0.0,0.0,0.0,0.0,21765.0998871528,30.508774690759868,4570.135776367187,17164.4553360948,6089.122270616733,0.0
2025-05-16 03:00:00,0.0,0.0,0.0,0.0,21804.762942708334,30.836077699956036,4512.167664876303,17261.759200132103,6035.901900787484,0.0
2025-05-16 03:15:00,0.0,0.0,0.0,0.0,21709.13707465277,30.558791443769802,4422.1425203450535,17256.435762864,5944.665015365533,0.0
2025-05-16 03:30:00,0.0,0.0,0.0,0.0,21666.555182291664,30.678638945419834,4462.953516245044,17172.923027101235,5981.572979773373,0.0
2025-05-16 03:45:00,0.0,0.0,0.0,0.0,21600.143897569465,30.830766259756263,4492.587710425967,17076.725420883737,6013.1454855613965,0.0
2025-05-16 04:00:00,0.0,0.0,0.0,0.0,21386.086302083368,30.607949827739166,4323.704576551647,17031.773775703932,5843.2899483316,0.0
2025-05-16 04:15:00,0.0,0.0,0.0,0.0,21421.5390798611,30.669319360521133,4154.162489854603,17236.707270646,5672.26415831873,0.0
2025-05-16 04:30:00,0.0,0.0,0.0,0.0,21486.6715798611,30.4066097815075,4006.53082584635,17449.734144233265,5526.241167899054,0.0
2025-05-16 04:45:00,0.0,0.0,0.0,0.0,21580.2300347222,29.884349955686503,3846.98554824675,17703.360136519765,5365.29849933045,0.0
