var_index,var_name,portfolio_job_id,power_cap_W,start_slot,end_slot_exclusive,duration_slots,baseline_duration_minutes,mode_adjusted_duration_minutes,model_throughput_factor,total_gpus,model_power_per_gpu_kW,job_power_kW
270,x_j05_p250_s09,5,250,9,23,14,154.35,197.65683453237412,0.7808988764044943,11,0.2430791849170746,2.6738710340878207
271,x_j05_p250_s10,5,250,10,24,14,154.35,197.65683453237412,0.7808988764044943,11,0.2430791849170746,2.6738710340878207
272,x_j05_p300_s00,5,300,0,12,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
273,x_j05_p300_s01,5,300,1,13,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
274,x_j05_p300_s02,5,300,2,14,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
275,x_j05_p300_s03,5,300,3,15,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
276,x_j05_p300_s04,5,300,4,16,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
277,x_j05_p300_s05,5,300,5,17,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
278,x_j05_p300_s06,5,300,6,18,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
279,x_j05_p300_s07,5,300,7,19,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
280,x_j05_p300_s08,5,300,8,20,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
281,x_j05_p300_s09,5,300,9,21,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
282,x_j05_p300_s10,5,300,10,22,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
283,x_j05_p300_s11,5,300,11,23,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
284,x_j05_p300_s12,5,300,12,24,12,154.35,179.5705882352941,0.8595505617977528,11,0.28933040092053547,3.1826344101258903
285,x_j05_p350_s00,5,350,0,12,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
286,x_j05_p350_s01,5,350,1,13,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
287,x_j05_p350_s02,5,350,2,14,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
288,x_j05_p350_s03,5,350,3,15,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
289,x_j05_p350_s04,5,350,4,16,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
290,x_j05_p350_s05,5,350,5,17,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
291,x_j05_p350_s06,5,350,6,18,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
292,x_j05_p350_s07,5,350,7,19,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
293,x_j05_p350_s08,5,350,8,20,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
294,x_j05_p350_s09,5,350,9,21,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
295,x_j05_p350_s10,5,350,10,22,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
296,x_j05_p350_s11,5,350,11,23,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
297,x_j05_p350_s12,5,350,12,24,12,154.35,169.31727272727272,0.9116022099447514,11,0.33096245080559017,3.640586958861492
298,x_j05_p400_s00,5,400,0,11,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
299,x_j05_p400_s01,5,400,1,12,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
300,x_j05_p400_s02,5,400,2,13,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
301,x_j05_p400_s03,5,400,3,14,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
302,x_j05_p400_s04,5,400,4,15,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
303,x_j05_p400_s05,5,400,5,16,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
304,x_j05_p400_s06,5,400,6,17,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
305,x_j05_p400_s07,5,400,7,18,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
306,x_j05_p400_s08,5,400,8,19,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
307,x_j05_p400_s09,5,400,9,20,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
308,x_j05_p400_s10,5,400,10,21,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
309,x_j05_p400_s11,5,400,11,22,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
310,x_j05_p400_s12,5,400,12,23,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
311,x_j05_p400_s13,5,400,13,24,11,154.35,154.35,1.0,11,0.3675694379147809,4.04326381706259
312,x_j06_p250_s00,6,250,0,15,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
313,x_j06_p250_s01,6,250,1,16,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
314,x_j06_p250_s02,6,250,2,17,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
315,x_j06_p250_s03,6,250,3,18,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
316,x_j06_p250_s04,6,250,4,19,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
317,x_j06_p250_s05,6,250,5,20,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
318,x_j06_p250_s06,6,250,6,21,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
319,x_j06_p250_s07,6,250,7,22,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
320,x_j06_p250_s08,6,250,8,23,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
321,x_j06_p250_s09,6,250,9,24,15,164.6,210.78273381294966,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
322,x_j06_p300_s00,6,300,0,13,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
323,x_j06_p300_s01,6,300,1,14,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
324,x_j06_p300_s02,6,300,2,15,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
325,x_j06_p300_s03,6,300,3,16,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
326,x_j06_p300_s04,6,300,4,17,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
327,x_j06_p300_s05,6,300,5,18,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
328,x_j06_p300_s06,6,300,6,19,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
329,x_j06_p300_s07,6,300,7,20,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
330,x_j06_p300_s08,6,300,8,21,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
331,x_j06_p300_s09,6,300,9,22,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
332,x_j06_p300_s10,6,300,10,23,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
333,x_j06_p300_s11,6,300,11,24,13,164.6,191.4954248366013,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
334,x_j06_p350_s00,6,350,0,13,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
335,x_j06_p350_s01,6,350,1,14,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
336,x_j06_p350_s02,6,350,2,15,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
337,x_j06_p350_s03,6,350,3,16,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
338,x_j06_p350_s04,6,350,4,17,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
339,x_j06_p350_s05,6,350,5,18,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
340,x_j06_p350_s06,6,350,6,19,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
341,x_j06_p350_s07,6,350,7,20,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
342,x_j06_p350_s08,6,350,8,21,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
343,x_j06_p350_s09,6,350,9,22,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
344,x_j06_p350_s10,6,350,10,23,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
345,x_j06_p350_s11,6,350,11,24,13,164.6,180.56121212121212,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
346,x_j06_p400_s00,6,400,0,11,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
347,x_j06_p400_s01,6,400,1,12,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
348,x_j06_p400_s02,6,400,2,13,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
349,x_j06_p400_s03,6,400,3,14,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
350,x_j06_p400_s04,6,400,4,15,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
351,x_j06_p400_s05,6,400,5,16,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
352,x_j06_p400_s06,6,400,6,17,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
353,x_j06_p400_s07,6,400,7,18,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
354,x_j06_p400_s08,6,400,8,19,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
355,x_j06_p400_s09,6,400,9,20,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
356,x_j06_p400_s10,6,400,10,21,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
357,x_j06_p400_s11,6,400,11,22,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
358,x_j06_p400_s12,6,400,12,23,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
359,x_j06_p400_s13,6,400,13,24,11,164.6,164.6,1.0,8,0.3675694379147809,2.9405555033182473
360,x_j07_p250_s00,7,250,0,8,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
361,x_j07_p250_s01,7,250,1,9,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
362,x_j07_p250_s02,7,250,2,10,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
363,x_j07_p250_s03,7,250,3,11,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
364,x_j07_p250_s04,7,250,4,12,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
365,x_j07_p250_s05,7,250,5,13,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
366,x_j07_p250_s06,7,250,6,14,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
367,x_j07_p250_s07,7,250,7,15,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
368,x_j07_p250_s08,7,250,8,16,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
369,x_j07_p250_s09,7,250,9,17,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
370,x_j07_p250_s10,7,250,10,18,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
371,x_j07_p250_s11,7,250,11,19,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
372,x_j07_p250_s12,7,250,12,20,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
373,x_j07_p250_s13,7,250,13,21,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
374,x_j07_p250_s14,7,250,14,22,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
375,x_j07_p250_s15,7,250,15,23,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
376,x_j07_p250_s16,7,250,16,24,8,92.91666666666667,118.98681055155878,0.7808988764044943,13,0.2430791849170746,3.1600294039219694
377,x_j07_p300_s00,7,300,0,8,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
378,x_j07_p300_s01,7,300,1,9,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
379,x_j07_p300_s02,7,300,2,10,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
380,x_j07_p300_s03,7,300,3,11,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
381,x_j07_p300_s04,7,300,4,12,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
382,x_j07_p300_s05,7,300,5,13,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
383,x_j07_p300_s06,7,300,6,14,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
384,x_j07_p300_s07,7,300,7,15,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
385,x_j07_p300_s08,7,300,8,16,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
386,x_j07_p300_s09,7,300,9,17,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
387,x_j07_p300_s10,7,300,10,18,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
388,x_j07_p300_s11,7,300,11,19,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
389,x_j07_p300_s12,7,300,12,20,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
390,x_j07_p300_s13,7,300,13,21,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
391,x_j07_p300_s14,7,300,14,22,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
392,x_j07_p300_s15,7,300,15,23,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
393,x_j07_p300_s16,7,300,16,24,8,92.91666666666667,108.09912854030502,0.8595505617977528,13,0.28933040092053547,3.761295211966961
394,x_j07_p350_s00,7,350,0,7,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
395,x_j07_p350_s01,7,350,1,8,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
396,x_j07_p350_s02,7,350,2,9,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
397,x_j07_p350_s03,7,350,3,10,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
398,x_j07_p350_s04,7,350,4,11,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
399,x_j07_p350_s05,7,350,5,12,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
400,x_j07_p350_s06,7,350,6,13,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
401,x_j07_p350_s07,7,350,7,14,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
402,x_j07_p350_s08,7,350,8,15,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
403,x_j07_p350_s09,7,350,9,16,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
404,x_j07_p350_s10,7,350,10,17,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
405,x_j07_p350_s11,7,350,11,18,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
406,x_j07_p350_s12,7,350,12,19,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
407,x_j07_p350_s13,7,350,13,20,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
408,x_j07_p350_s14,7,350,14,21,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
409,x_j07_p350_s15,7,350,15,22,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
410,x_j07_p350_s16,7,350,16,23,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
411,x_j07_p350_s17,7,350,17,24,7,92.91666666666667,101.92676767676768,0.9116022099447514,13,0.33096245080559017,4.302511860472672
412,x_j07_p400_s00,7,400,0,7,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
413,x_j07_p400_s01,7,400,1,8,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
414,x_j07_p400_s02,7,400,2,9,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
415,x_j07_p400_s03,7,400,3,10,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
416,x_j07_p400_s04,7,400,4,11,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
417,x_j07_p400_s05,7,400,5,12,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
418,x_j07_p400_s06,7,400,6,13,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
419,x_j07_p400_s07,7,400,7,14,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
420,x_j07_p400_s08,7,400,8,15,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
421,x_j07_p400_s09,7,400,9,16,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
422,x_j07_p400_s10,7,400,10,17,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
423,x_j07_p400_s11,7,400,11,18,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
424,x_j07_p400_s12,7,400,12,19,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
425,x_j07_p400_s13,7,400,13,20,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
426,x_j07_p400_s14,7,400,14,21,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
427,x_j07_p400_s15,7,400,15,22,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
428,x_j07_p400_s16,7,400,16,23,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
429,x_j07_p400_s17,7,400,17,24,7,92.91666666666667,92.91666666666667,1.0,13,0.3675694379147809,4.778402692892152
430,x_j08_p250_s00,8,250,0,14,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
431,x_j08_p250_s01,8,250,1,15,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
432,x_j08_p250_s02,8,250,2,16,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
433,x_j08_p250_s03,8,250,3,17,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
434,x_j08_p250_s04,8,250,4,18,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
435,x_j08_p250_s05,8,250,5,19,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
436,x_j08_p250_s06,8,250,6,20,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
437,x_j08_p250_s07,8,250,7,21,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
438,x_j08_p250_s08,8,250,8,22,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
439,x_j08_p250_s09,8,250,9,23,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
440,x_j08_p250_s10,8,250,10,24,14,154.9,198.36115107913673,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
441,x_j08_p300_s00,8,300,0,13,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
442,x_j08_p300_s01,8,300,1,14,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
443,x_j08_p300_s02,8,300,2,15,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
444,x_j08_p300_s03,8,300,3,16,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
445,x_j08_p300_s04,8,300,4,17,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
446,x_j08_p300_s05,8,300,5,18,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
447,x_j08_p300_s06,8,300,6,19,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
448,x_j08_p300_s07,8,300,7,20,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
449,x_j08_p300_s08,8,300,8,21,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
450,x_j08_p300_s09,8,300,9,22,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
451,x_j08_p300_s10,8,300,10,23,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
452,x_j08_p300_s11,8,300,11,24,13,154.9,180.2104575163399,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
453,x_j08_p350_s00,8,350,0,12,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
454,x_j08_p350_s01,8,350,1,13,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
455,x_j08_p350_s02,8,350,2,14,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
456,x_j08_p350_s03,8,350,3,15,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
457,x_j08_p350_s04,8,350,4,16,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
458,x_j08_p350_s05,8,350,5,17,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
459,x_j08_p350_s06,8,350,6,18,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
460,x_j08_p350_s07,8,350,7,19,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
461,x_j08_p350_s08,8,350,8,20,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
462,x_j08_p350_s09,8,350,9,21,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
463,x_j08_p350_s10,8,350,10,22,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
464,x_j08_p350_s11,8,350,11,23,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
465,x_j08_p350_s12,8,350,12,24,12,154.9,169.92060606060608,0.9116022099447514,16,0.33096245080559017,5.295399212889443
466,x_j08_p400_s00,8,400,0,11,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
467,x_j08_p400_s01,8,400,1,12,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
468,x_j08_p400_s02,8,400,2,13,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
469,x_j08_p400_s03,8,400,3,14,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
470,x_j08_p400_s04,8,400,4,15,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
471,x_j08_p400_s05,8,400,5,16,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
472,x_j08_p400_s06,8,400,6,17,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
473,x_j08_p400_s07,8,400,7,18,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
474,x_j08_p400_s08,8,400,8,19,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
475,x_j08_p400_s09,8,400,9,20,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
476,x_j08_p400_s10,8,400,10,21,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
477,x_j08_p400_s11,8,400,11,22,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
478,x_j08_p400_s12,8,400,12,23,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
479,x_j08_p400_s13,8,400,13,24,11,154.9,154.9,1.0,16,0.3675694379147809,5.881111006636495
480,x_j09_p250_s00,9,250,0,15,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
481,x_j09_p250_s01,9,250,1,16,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
482,x_j09_p250_s02,9,250,2,17,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
483,x_j09_p250_s03,9,250,3,18,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
484,x_j09_p250_s04,9,250,4,19,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
485,x_j09_p250_s05,9,250,5,20,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
486,x_j09_p250_s06,9,250,6,21,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
487,x_j09_p250_s07,9,250,7,22,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
488,x_j09_p250_s08,9,250,8,23,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
489,x_j09_p250_s09,9,250,9,24,15,175.51666666666668,224.7623501199041,0.7808988764044943,16,0.2430791849170746,3.8892669586731934
490,x_j09_p300_s00,9,300,0,14,14,175.51666666666668,204.19586056644883,0.8595505617977528,16,0.28933040092053547,4.6292864147285675
